Id,Price
6698,212744.15144908207
1611,266253.3472012525
174,187724.28814018433
5160,189683.15827240303
3295,318657.64631160314
4559,388670.28461842716
8254,172214.7417683458
10228,103193.95483219631
13924,125921.17174207633
15341,232215.81663941056
4353,168368.19063657738
4334,73748.00490678292
1872,160532.368998806
7823,179667.50275340493
310,155142.91293518036
3704,247454.73051500227
11615,293009.48918756185
6605,210017.76077391396
3381,168629.2902032506
2143,141241.49875716737
3191,238427.8671690239
13980,124306.90478578568
15613,164476.92836944078
10943,281585.9481549421
9654,160364.603686302
16053,380105.5631814104
14931,215359.24188821655
8299,236912.00076523595
2147,171882.99009467405
11567,339107.89991233964
5905,133849.57175308574
11160,118279.01035659504
8275,149238.78421821096
16398,284755.4092800171
11229,181175.9615794701
10309,149473.05521197812
7340,275648.1884250881
7653,163446.051011715
272,206346.37399470658
9831,228214.77602631322
5016,138196.10111695752
5968,70437.02400173369
796,290035.29325456836
12123,127673.11708847909
16629,193638.0022835255
2637,169229.0464261062
6194,221333.84118879866
6216,363531.9118773998
14346,172101.29476763195
6428,133430.33707256173
2891,247069.14021135925
84,178620.95651369946
9260,218786.29865027356
15250,138846.19026712442
2348,197732.67777578402
10427,260583.55921116838
13230,252946.0154128953
1691,212084.75595926534
8803,117997.25400264518
5464,228969.82328181382
10559,113581.6353872987
16787,303136.8674456054
4278,148222.89642722768
6183,175182.73168428068
12775,163262.47222990886
10104,171724.6059919475
13663,170715.2050602004
9404,276410.5258533969
14724,211838.56204045657
10040,184694.0654132369
4646,200388.3884199315
4754,160998.5246830016
3310,225413.40244595954
2003,188031.08578603328
7312,182165.86482118865
10921,259059.13359384765
13419,281662.0711670084
10105,159609.44542203457
2196,429660.37997084943
12659,230667.60212965705
4380,231118.32853545863
10847,149513.88276517924
10805,289368.85805318493
8709,95148.9587867641
8319,184214.43852863324
2215,185443.38628847804
7000,189793.97455141816
7701,101263.09854696771
9678,191218.6935563803
14026,186441.75899983585
7971,174013.03848167605
13734,150899.10396466104
16483,211634.06785668875
6150,201422.46722456726
2931,284912.4330881572
5418,180199.11389969225
1662,537884.929978119
2441,199269.95829827152
669,131354.75023854926
7734,185144.5885864349
6010,277413.8805997381
266,139575.51620176263
632,139256.90660848987
16221,108170.72519057947
11832,178019.21844043263
5035,127595.6468092439
37,118413.0127325707
6168,182193.61827059853
11757,184174.1378096928
8086,126965.51330958446
6529,238347.99709290746
15121,183682.18077147534
13904,141611.26643457965
3711,165508.98053732948
16563,129521.89084639051
14494,175736.94195925418
3006,213993.48919254134
15299,135463.82995431492
92,299715.7130399485
8066,168500.40798755988
16071,205259.8259631298
10662,134527.487974693
3883,216955.67436336607
5511,130618.12602241426
2821,271662.83759551746
9570,207926.1430067547
4326,264511.07229477237
9251,229142.30797843254
9031,205178.08854931273
12689,185613.40822535125
16380,255821.2202071812
1053,258861.3791998715
4568,174215.6766798856
16140,114925.45926335349
14356,411082.8687261968
8466,184748.05714248557
15652,151864.46042571877
3285,120488.29203440355
3198,163289.87694809682
14088,413089.58572980296
2268,133789.79756384977
15472,201350.9635509182
1203,194948.65261190018
7157,308956.2438879986
6886,190573.6311615467
5083,250446.50234613364
7467,118574.53059850723
14068,195354.32782507644
2080,174955.46022386916
10865,161905.21447033668
13516,183526.7680628731
14150,202449.3942019067
7609,110629.38701530524
2144,365106.1783134764
10357,195345.6474586537
2396,265072.61340488674
1526,359966.0863494597
10890,240845.70753632163
8638,483908.0849521723
6050,249568.3921731349
7639,106461.7866280483
10544,207865.43810899532
9577,226585.9828698334
13195,215588.1591127931
3484,232149.80399649296
16668,469806.0731970295
7171,180542.49106315654
8547,208304.68707349958
12735,217691.47166629377
9093,189174.84164747925
15323,267348.1307999994
14897,145928.51257561173
5135,129363.83393889968
5327,241178.62201288523
13133,239792.00278135124
1676,287850.5402413559
16296,275213.29701206036
1095,156044.23776109348
12528,152163.9774975622
7348,280046.58136336145
11663,174308.1343964837
1803,193902.43474537862
1510,239625.60873128558
16045,184979.26946164048
2900,147662.20242028954
3236,173552.04657495435
1318,257928.11413341286
14948,203432.01489651526
7840,293470.77390076313
15325,175782.96076602675
8700,160413.10491601579
15706,200196.17590751164
14449,156130.07883831608
16117,189712.15709262574
4529,195751.78111079687
11199,194450.23068633358
4052,339068.13281406753
821,204327.02820456846
68,256759.56219528508
554,120612.40812390792
452,192770.3254869089
11394,278318.4257526885
11393,172310.509519412
9535,159491.31706004287
4024,183631.62486935346
10069,232996.90598015377
12007,157790.91363180298
12368,423326.37179462524
1259,356650.27272837365
1124,294350.54817773384
3707,185590.81084224067
8767,169511.17776390887
1919,164988.0767432446
16741,161524.8746781882
6664,276551.68826327374
5688,391152.00462799397
7799,157117.66417366447
14843,312089.08168181544
7532,154581.39795608475
8133,158367.12519793573
6264,337988.41576713946
4125,160064.678086816
2410,172939.99291123374
13607,210981.67795850837
1716,275449.099148298
1370,142060.80822022542
2273,380032.48583496007
15298,329332.0586800117
4284,244660.82255279445
12303,151540.4784003662
7808,128039.86499242124
2203,143956.41418993386
7237,131218.29204967374
15864,165879.1436147624
2844,166844.09131976
5729,169256.39488634525
11812,371666.5141358958
1779,162463.6812089942
6442,145040.954737839
6160,214379.00293792234
8266,196494.06370436528
9903,157605.19601379824
2867,137515.39146405947
6998,175048.84426282436
13932,173963.1000240494
12587,166703.81830504086
3611,233479.38066250144
2646,321630.32608624804
1890,168704.19945468317
860,271809.6261438612
14187,200522.69088538122
12569,312594.6055980414
1276,94766.87874931308
12025,214960.10161123617
4890,315970.3155827861
14410,328436.7782716591
10352,367493.5763980496
11407,193695.44184938137
10384,169523.83072774322
7622,296159.9918302076
12578,162576.45411526886
15820,172908.4194019773
563,203144.05339324847
15226,159066.47269866554
6396,215314.72120018693
6247,145218.03433001923
3339,160059.3884869059
10975,298152.4483365251
7475,108371.0998973922
11129,241652.8153474376
3051,259909.84319314192
10232,220217.599808129
14106,180757.31408760458
5502,220828.21395698088
4558,72811.9052623073
4181,150248.3322642568
8426,127998.5499569499
6611,168143.9646805122
14641,142349.26408185752
15539,262275.507293449
13119,145164.40829252204
11716,176390.98023958056
7316,250800.00210218827
7791,117931.62094408662
13034,324501.57460794336
1068,230731.51347170572
4060,182908.5616797801
10172,213112.3018659858
2591,187676.64678332314
12494,347674.754577091
7828,296338.3044386977
15284,166782.24202541297
7947,180272.56180325572
16335,217714.72966644936
10234,346966.12051284395
2797,255427.11672540425
5341,245570.50239743304
3059,235395.7992041896
1559,72700.19060221191
15320,306739.26165898534
10284,360703.13980477175
4134,209634.9959502064
4481,218490.99189551492
7222,149984.61953352529
4062,226901.9809713608
2192,225859.8977875831
9637,188981.50715699312
16236,165516.17690058643
4272,162562.27497786944
9406,301123.3618716327
14309,239018.9984673249
1946,299998.77918123244
16235,244077.037309861
7146,162518.87523698146
16784,220690.92707498805
349,323899.98606087425
6251,174724.0182528017
5128,329572.2781326363
11718,176351.37020562342
16721,89172.74214253674
12517,203198.11059622304
15961,181268.63704068662
9428,151546.82370157528
14541,144716.68885676007
10168,115203.10639612074
11270,167716.8089460983
13210,213424.08783045041
11518,167609.60624613467
12612,171616.60058579096
16352,110938.6180492259
9935,134056.898508091
15521,265074.6791681532
11482,186969.70711768162
11443,191767.07752608843
9459,247329.43381120733
9218,171492.21644252745
854,137238.62270328132
5619,155360.13901838622
9208,178753.8108840803
4391,134959.62307763123
15207,167480.24414886674
7183,188545.52565388283
16442,217097.06244541044
7936,97499.22013934665
10606,431805.62506694905
4979,161013.86109798553
4854,322398.67714181484
16476,127500.57456910012
10516,152380.8930985833
16261,267971.18976763205
90,438120.5136199877
5433,183807.93431872257
14338,135246.39524884053
13487,220768.87133090364
8211,501984.86320990045
170,175789.01352376776
14051,104206.68897266146
10686,204989.83638565344
7595,284023.7798693637
6777,392394.8103326615
14661,181971.56001774213
13991,320497.4964220294
16795,171406.62322156157
2740,129800.24449443622
7368,342604.80761670356
2413,237183.2533888579
1852,502561.49486042163
15200,348112.78016697674
8467,334940.1451526228
16379,270833.5731877965
3375,173019.50376141866
5945,471281.0248618821
2641,166151.35801456342
2837,321367.933489624
3498,226419.1170255274
10876,153187.89746839766
1285,222436.80816770683
9285,233509.56957229532
4015,313778.97320811363
2526,184987.8097073038
7814,202909.9422036557
7117,295296.67867242626
12359,127084.50318905321
3303,274307.3348927422
13874,172907.77665512255
5484,184131.35456860557
15067,160959.00703861663
12639,215085.54489811652
3388,237258.44634826013
4256,198229.23651255056
15738,185368.19251790794
14049,176977.47667876325
15780,188218.9368989082
9564,179216.24920485675
11910,197831.21952471125
11315,245461.6546682558
1733,147872.63926652833
3910,360281.4568114274
7552,476984.09036405996
254,196659.35976219663
5222,208077.84504347175
8314,219502.1168128022
16743,170914.24956012322
10335,121073.07278076008
8226,276052.2793981013
12254,215273.6378480364
13152,228224.23197341332
15020,197334.48063248603
16349,229625.9575541542
11924,161134.53470204055
12543,184576.75903990748
14114,237368.89775640288
12318,254465.16359458517
15383,180153.5512870635
6679,191148.7895959346
635,169147.37546539016
15993,273958.73063992866
11375,200850.67694478933
11216,179071.8456785444
15401,214425.21608375007
11301,166075.96052952422
13804,266222.0073802088
10839,188812.50749741436
1588,322363.5027727517
3596,199653.88673838333
5816,172926.65880175724
8099,144095.73032812544
6551,187270.64008932377
14075,522626.1672602207
13431,193812.60383834207
9481,303881.43705892854
5295,159285.9586014074
15859,349652.1040492056
10634,307917.5931034528
444,221563.08285188893
11686,243268.42811061567
1213,201516.86548775382
13970,171893.05922717685
6849,481305.0781418466
9911,261004.8775642502
5649,147239.85519297695
7184,248456.76331802877
5877,266729.9191926112
1655,249299.51011178107
15301,209110.97029016804
12389,235636.50388582246
5241,270619.5128287619
7048,164077.4111492566
10574,149234.07091674232
8593,155647.10370477792
4752,175059.23770755256
14663,187411.14028986156
10994,219781.13743941815
87,76838.23720037511
5132,128279.92107069732
6372,414411.20106120897
7411,286957.90886624507
3319,253939.05201074778
9355,122798.66570610843
5139,220570.20596518737
56,287201.4142724671
3249,171529.22856444455
5047,85396.49645146859
13238,286668.35206002614
2190,283984.5997515689
15599,183067.09974333597
6542,152826.81809789705
1968,229154.37328871255
5630,200384.5258944643
9157,193643.84355791396
789,195484.25049657247
1413,266497.98056084116
12514,238053.78164447704
13459,141695.7497544982
1345,227395.06508063612
4034,207564.9832188626
15169,153301.06769435896
6770,244243.82450808247
3334,175094.7717984066
12998,154977.32466931496
15870,227017.31141309673
1871,157488.49584397007
5770,169727.67927781306
13196,107196.19601559843
7633,215403.50376741553
10699,198744.74996838934
15470,187126.02549718568
1903,511338.4230031146
13860,187916.59663075666
7649,157243.7668893582
11043,219708.63118527437
2922,218094.81703166297
7538,328821.7151572727
9477,120604.67098196354
117,514953.36686524446
1457,252541.3439781565
7082,165567.62041899873
3053,255543.8598990385
12522,118702.14739398548
5744,467072.85908715083
13566,368334.78645893064
1464,133226.87062635153
3852,120796.09600998268
9557,222620.33964743526
14719,418314.8219412616
13978,128998.26628459823
3286,156144.90208527134
13019,374621.97587068536
1421,138130.75086966934
13502,193154.2874413363
14811,132422.0337812135
9297,314015.36945200554
7749,582320.3746725181
16555,141827.88580432785
14576,182131.39633012356
12766,161279.81184922266
4679,148436.3483969411
10033,190332.01855465185
11231,277293.04421347886
15112,140300.85601186278
10617,182108.71671281054
2175,166165.28084556406
16502,520017.4336028663
10106,188343.16338071137
12561,160280.07093222634
15907,283523.5761440439
8069,121589.00952294956
8316,127682.04028032342
12343,231174.22418592437
12092,146654.3445055896
1527,182210.59275694907
10010,195664.07859675802
655,93547.40320233334
10549,149768.19617404428
3248,116934.88694378755
13499,275906.9010005585
14959,198509.5689019045
6070,155982.54580638016
11360,243328.66853712255
12102,202569.10977395173
11870,314452.7372175151
3713,124238.59545667502
3230,151043.5493244658
7742,230253.76572782578
15092,322993.90237931476
8728,277155.8620729183
3386,156213.23766639506
9409,142397.3917825212
16545,250546.3677153095
3127,170449.6844492848
11344,165477.6394914153
2112,211403.69298387374
7310,208406.7657208214
6313,209535.08132018102
3681,391319.91131623904
5114,367393.4201285024
270,160059.3884869059
14350,182645.1203386312
12223,351732.81240543706
1066,181546.66225806662
16116,234956.26856640197
11410,504877.39644165523
4088,163648.09226964755
5956,181221.88477430044
14669,156195.12055090957
13871,137840.62390427385
4126,225837.8717210377
12114,207922.3952988419
16607,162076.58904906173
4266,239472.1052921781
13518,203027.13063558633
11856,313746.04497100995
3885,234338.28867877545
8891,151857.66878043738
4964,170958.58057490052
7696,161295.48818981662
6894,109820.30592116408
9766,173565.8369598477
4800,164210.49874669328
2840,205508.56571168214
4743,166339.85568565282
13562,490542.8245581092
8301,204307.89150479846
5405,167968.20064403102
1535,169405.98612800194
9073,127581.94322701135
1698,345628.25865899574
12262,240580.8999256458
6794,176807.06944794685
12701,181864.95251764214
8432,175798.2049390451
13540,136089.26877485783
8629,151424.70152578974
1440,188727.0563884793
8596,203127.72507561743
9575,273304.2937093985
14976,103618.55425974635
3149,216545.88215693305
5157,167787.75027470823
10748,180042.7410172082
9719,348500.319718838
6376,180964.52420197753
9733,183327.06221025265
4749,215049.6330140084
4994,380969.6014968591
538,194964.66394565033
5512,141224.5947619759
9778,153164.42949448226
9761,142453.62473638
3174,388011.25627889746
13429,195970.87534903162
10467,73385.12735400112
14129,201311.30327893092
13608,216531.71029418963
11106,149419.7713016448
12048,179464.77992335803
1054,415157.0167441015
3582,269076.57947391993
1566,150527.02307361068
11529,152510.5788820411
11859,151086.63353766542
10582,148014.32917017062
14907,484389.2163982298
14039,161191.27327425036
10489,152127.6765230027
3331,318658.39059161785
10153,240978.74950597918
5271,159180.75561248694
11871,383720.50572844525
776,135313.96173701467
3994,99838.32642695522
9433,73009.4635439152
14275,140203.82261166626
8030,265765.14080473536
8169,245736.00239539854
8053,183233.61723648605
4822,243273.38546322408
13197,228243.51369442386
13634,274113.0524719333
8951,175864.27289662554
12176,237951.2094958449
15471,146505.19665369418
14962,158542.1500242167
12512,118252.67353856539
8697,484940.59563395154
7095,228144.14418934088
13639,213817.62345701075
16660,169681.9500012768
5848,141967.085147363
5386,186235.5760166086
10880,291133.9182108197
3954,184637.69387857517
13426,301253.39795772266
5966,206952.769008963
16315,259196.03499640097
7455,177160.9758676356
11071,239727.8027148359
14740,218138.7284471346
16087,191582.12309719523
8931,228865.58399128495
15289,202287.64834863433
16089,267391.39461102936
12128,186995.41097213555
4724,227203.00148418316
8585,198603.8213575631
7188,233506.7942195241
5423,147978.34388385006
10488,208894.86053126288
5980,222304.48730216443
8376,232367.1181029307
12397,140167.38443157333
16496,206718.7316998266
4891,242272.07719544446
9710,146305.36953309458
6339,158765.46551917275
244,217558.64871712777
5002,234900.71221321737
5358,173318.25023529676
7636,158434.37516930993
9361,331832.9399031876
3601,127990.92292497442
15755,168463.7774363718
172,185339.17444214472
3037,317788.6121073343
577,253424.84150363886
3607,193911.96380618078
2515,112125.69507151411
10413,159082.2110007383
10511,240136.66229756622
4637,465710.1292469213
12736,270531.0191748935
9534,240988.01308467437
11641,173598.70259533534
10419,254221.2636348156
15313,185268.5634930407
14915,200798.07555009247
12409,374469.31932569464
9405,130234.72206330107
14066,194167.1181129413
14108,185579.0359551095
11931,236818.71828492495
11464,334035.36924808234
926,146886.4537786189
11190,217097.06244541044
10260,184539.8646382652
12712,193171.33583281445
1234,214907.6268542477
11608,104969.97335468364
3776,241655.2947853491
4881,204351.82932447284
10266,193110.79519851913
3262,245570.50239743304
3576,404887.25877139845
16604,404263.9621466989
8041,196111.78371974974
10691,235583.7603900047
8357,196050.0397283285
11661,142158.24135769458
4453,229763.26175919242
15936,215493.76084960654
8463,264097.25559489743
15770,228812.44432964775
466,169305.30358214292
14965,92029.36314913814
11227,179173.93256950087
9894,283942.3207438212
11746,189456.6985895261
4118,144017.02361458875
756,338095.025959587
15589,170908.29308258992
109,359636.51171579264
5778,205402.41443915223
1731,92297.60178431487
3450,142820.9922104909
2961,202017.95903078173
222,173509.3277172901
11454,335494.9245458854
7339,187599.34014802598
12096,105163.69128803347
14074,201790.8114426817
4058,342230.8649815261
6603,263236.7722878177
3289,122910.69260395545
16681,273040.2168292832
8200,295818.1225045998
3343,207059.0664867053
7802,181668.0913510927
2082,371770.58056307834
217,250476.3899780935
1720,172186.39233381796
7224,244483.1155566869
6176,137758.62026981177
12571,254018.45918512525
16666,292856.37887559895
8908,220254.2724009829
6914,165555.27683295455
5428,191044.75382597354
381,176807.06944794685
3991,179553.34402139258
16365,295434.10286294855
1046,211040.32347638093
391,156018.41986064738
9212,309616.8854269221
3022,188321.2715621246
9961,112202.4323961165
6764,252884.62793141292
7720,175917.08271645915
4809,223090.22243196142
8877,298886.87806551816
7817,170951.1254610794
10614,113387.56741690892
5553,269074.17590854573
16488,134017.81534091578
11002,176444.36631126626
13592,294350.41002829646
15050,220822.6475388733
13553,287976.72715525416
9041,207911.989805421
5461,450465.8027454608
16274,432823.60249771154
2138,134244.45200450497
6245,161639.72898678094
8245,174654.62446316643
6491,215777.0416405132
13218,188491.5242038516
13101,100882.38720040568
10462,143384.45147166934
4079,185533.29643817857
1506,460029.54486303165
14107,127822.2211740223
12215,281767.29599728703
11576,322483.5453815787
10567,222136.98281008357
12713,215419.16919953036
1468,469858.0409700842
2549,252656.71855998982
4172,221726.4753810044
12380,219484.0590555595
3513,104882.37313912436
8165,248674.82854585853
1127,202434.39293818138
14601,418791.07287151745
15526,313508.5328252985
986,276912.28033957485
14968,210085.23587896227
9348,263962.78943366493
6317,267117.14809972915
7497,105085.58918977733
5079,342148.69392670965
528,171958.37534966745
10964,146901.11398068166
5812,312438.7282628972
11022,181647.00116247957
16251,137802.27416555092
5863,117759.6644046248
8664,215121.3165433892
5396,209673.86901060873
6917,240222.22254117564
12776,128683.18742958186
473,237702.8433785871
13333,212964.97249053902
13023,165827.99151181697
7357,214408.8103488615
10955,414457.58457364485
11914,394644.27034105145
12535,156024.92219011014
11205,201570.19911310196
13209,188392.1291162116
16119,341550.1147942732
2174,255205.8374979836
4834,201533.4603989185
10151,176048.5831836027
5584,211929.88387378576
6672,209548.22714542903
12858,298368.0264930824
5106,165646.34554214863
8884,183688.32068780067
13766,180070.51626052943
12556,128941.78783719594
12910,220284.6429845312
6258,127822.2211740223
7100,233967.2714180547
1793,183487.9957546944
3335,174460.23904230818
12835,178415.6209500749
10591,163982.68691292006
15707,249501.83123157674
16389,156652.59356605387
7440,371468.07181486377
6293,179343.7563054283
3937,187352.1087233808
16527,208788.0167986256
5102,250425.53245423577
10734,343022.40208100417
7986,163186.62135260442
6495,167653.1374839876
9571,257046.25178598825
5131,206222.99252745017
10761,404079.7872329769
143,407155.54085833713
13829,169659.26132164654
13662,228429.408502412
1771,150252.76270286797
5448,197055.172985917
8594,174285.1502217804
12038,287178.5107907199
16471,170516.42207773574
16764,144866.46954077473
1282,176096.5310597021
15101,260499.29288945263
9473,149984.03784286758
2324,400966.9549997693
14448,228644.43915499037
6000,71097.83556447475
2077,138055.56595717344
12960,239820.22027020768
15837,199323.3051981359
8805,243295.234856242
9987,238818.39544530766
1580,295902.5962294557
11089,128333.62416256731
10926,221771.27989294386
12773,425067.73162578564
6490,290120.41398127895
10858,125790.57310301025
2831,117484.7397947089
16326,156253.0032136153
371,213876.00602997042
8852,196034.01195879193
6713,295636.28592717747
4230,184155.3983362349
3639,217781.63135666982
3642,195880.7869723993
5149,185235.43611032647
2861,199528.79209898636
13300,96315.18121002428
2807,332039.2196330536
5919,105260.7439932924
12716,537136.4430230364
4271,234310.98255312326
16055,260215.97437554732
3747,213944.54167990896
5857,272137.6717032558
6884,363093.0844788509
16027,299137.43267231085
3512,312992.6500428871
5181,174062.31316577902
16732,265882.7472572641
1908,180159.7254026153
12082,168617.42698213345
7286,145623.6297694608
8216,147426.33466159
6929,319106.4657555901
3950,298931.41244899906
12479,174081.7200982487
877,135096.31778158533
1366,195187.61478282025
384,136081.9560444593
5767,192970.3014149321
6910,154436.17205573714
187,204041.4931522837
10164,338351.09513071156
8603,262689.84192707017
15834,189922.56089579614
3078,129655.7007550103
3479,255300.7869024626
6671,231377.81156287433
6078,171349.67429803318
16271,154378.68245478455
16191,159946.20444245028
11544,172619.43102381553
7781,194300.38783184387
14918,322503.03225889127
6238,206648.30415134583
12989,212554.18238740208
11907,196104.19329849957
9696,150096.31095805793
14084,357484.18120736396
3895,156024.3148173475
4367,183922.593682702
8453,70484.09738582418
7638,350493.64101012645
8373,233545.1762031781
4674,185202.89073107755
15787,149758.46950521137
5903,249097.5058764167
13679,201414.85949489116
9018,376920.62579077744
15823,252909.6454367892
13289,145458.31227703017
9896,201182.42500827176
14436,196708.47871612813
5547,258615.1527149262
4048,433323.4154273402
16579,195005.11812014793
8550,210634.65330214822
9385,325979.1631277285
5242,164696.1068307581
31,217019.59213094422
6144,262050.410583968
3990,199392.1382585842
2523,89441.2809816474
12608,275331.0912196639
7234,184884.80594855532
15264,205552.13727039206
9623,209152.0797973587
3161,326597.8672935607
7425,102745.15276437065
13021,269318.7768677994
4044,154934.89758912596
15411,237975.07347208026
979,300933.9294416535
5514,237402.54596100104
4817,166190.17648796845
2115,178717.8364527903
10571,264002.2919773957
8992,228781.39780053266
15546,175376.14848956998
11359,145137.42804419686
11972,174862.26504650782
12838,168140.72460336945
5948,127053.73579511428
422,272768.84963486297
4855,162644.1214444396
16197,111189.81103057542
8926,428511.20887403016
5703,168200.37600844834
8848,216124.3585478894
7039,306428.00568877783
3806,158716.4150888262
15154,225653.17957567706
13132,184684.5054072294
7438,198351.61879515494
4398,236990.58460792637
2440,182055.80484666763
3751,149352.9605196618
1476,177330.71551448086
2264,304642.00295291364
16444,157902.01239377825
10704,175993.37925513714
4033,144418.08195174293
4508,119833.12949828802
16290,242279.24291320326
10387,204402.28976798503
5457,148956.78897365482
4910,271206.79419994535
7451,195889.06265228367
10732,163887.31009442915
8015,143752.91637684742
6148,180012.81035492578
5892,241571.8178687875
7825,222936.6436752577
6851,218745.3064553092
6633,209346.00395375272
2139,268048.65560116
10213,282399.7940970893
2830,223854.1667061745
13907,140023.37074359015
15897,379808.5774236427
8311,185396.8902403208
14230,180122.9220120831
3878,193901.11780979775
13732,181892.3362930145
12110,169289.50485448982
10675,351823.94438718865
12946,132786.46909624033
16754,227035.42792485878
4394,270198.4305519919
16728,175684.9706783292
14378,309190.51113663055
9949,179107.59059145223
994,166951.1532567326
13258,153064.3471160965
5883,373295.5058101417
6933,333480.13569362764
13193,215101.72046951734
13286,172351.438625769
13407,402115.08656913927
7512,123145.98516063028
7221,204774.13250556975
14428,165845.36192892725
1740,191248.3464276863
3,134601.41882607152
12952,221183.34415517788
11537,128124.76189705978
2558,139325.2577291032
14081,279969.2277298754
3517,212037.04906774708
7149,237343.6035768295
15777,118148.33263588058
8995,223560.72220970385
826,366784.77198877203
509,266791.450884601
14875,342436.4027263431
6591,150123.68695141416
11283,108797.50070297229
9897,242308.0613015157
14902,172920.10578123375
14291,171089.70672205827
3162,232832.10990811136
4206,187517.6536144684
11580,208124.8957274655
2007,243920.48835033592
14939,367573.43331091147
13572,211424.98644249342
